Brand#,DNVB?,List,Rank,Company,Category,addressCountry (LI),Founded (LI),Web 60 Social 40,Website,Tags,Description,Ecommerce Platform,Logo,LinkedIn,Region,Headquarters (LI),Type (LI),Specialties (LI),Company_size (LI),Facebook,FB Followers,FB Likes,Instagram,Pinterest,Youtube,TikTok,Twitter,Traffic Adjusted,FB AVG,IG Followers,YT Followers,PI Followers,TT Followers,TW Followers,"Aggr Social (0.25 FB, 0.25 IG, 0.15 YT, 0.05 PI, 0.2 TT, 0.1 TW)",2020-2022 Growth
1580,,DTC-List,965,shaping new tomorrow,Fashion & Apparel,DK,2015,"26,719",https://shapingnewtomorrow.com/,,"Discover the styles of classic menswear with exceptional comfort and flexible features at SHAPING NEW TOMORROW. Shop the perfect suit or classic pants, t-shirts, sweats and more.",Shopify,,https://www.linkedin.com/company/shaping-new-tomorrow/,#REF!,"Ålborg, North Jutland",Partnership,"mens fashion, fashion, ecommerce, menswear, retail, and international expansion",51-200 employees,https://www.facebook.com/ShapingNewTomorrowDK/,"62,032","59,817",https://www.instagram.com/shapingnewtomorrow/,,https://www.youtube.com/watch?v=vkN7U253MD0,https://www.tiktok.com/@shapingnewtomorrow,https://twitter.com/Shapingnewtmrw,"24,160","60,925","59,106",,,93,"5,310",30557.225,0.41%
1605,,1800,966,Sleepy Owl,Food & Beverage,IN,2016,"26,716",https://sleepyowl.co/,Coffee,100% Arabica Coffee. Add cold water and let it brew overnight. Stays fresh in your fridge for a week. Each pack makes 3 cups.,"Privy,Bold Subscriptions,Zigpoll,Smile IO,Klaviyo,Squarespace,Judge Me,Shopify,Bold Commerce,DelightChat,CM Commerce",,https://www.linkedin.com/company/sleepy-owl-coffee/,#REF!,"New Delhi, Delhi",Privately Held,Coffee and FMCG,11-50 employees,https://www.facebook.com/sleepyowlcoffee,"14,679","14,201",https://www.instagram.com/sleepyowlcoffee,,https://www.youtube.com/c/SleepyCatIndia,,https://twitter.com/sleepyowlcoffee,"33,253","14,440","52,733",713,,,100,16910.2,181.05%
1329,,master,967,Orchard Mile,Fashion & Apparel,US,2014,"26,652",https://orchardmile.com/,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQHvAnovAlta1Q/company-logo_400_400/0/1519952329890?e=1634169600&v=beta&t=861Ctk4C4nHHtw_U-qFRkY-UzmoC2M_bM-cBSMg3Z7A,https://www.linkedin.com/company/orchard-mile,#REF!,"New York, NY",Privately Held,not_avil,11-50 employees,https://www.facebook.com/theorchardmile,"20,130","20,045",https://www.instagram.com/orchardmile/,https://www.pinterest.com/orchardmile20/,,,https://twitter.com/orchardmile,"37,081","20,088","18,036",,927,,"14,300",11007.225,3.64%
735,Y,2:00 PM,968,Golden Ratio,Food & Beverage,US,2020,"26,452",drinkgoldenratio.com,,,Shopify,,https://www.linkedin.com/company/drinkgoldenratio/,#REF!,"Austin, TX",Privately Held,Coffee and Food & Beverage,1-10 employees,https://www.facebook.com/drinkgoldenratio,"1,435","1,309",https://www.instagram.com/drinkgoldenratio/,,https://www.youtube.com/channel/UC7L4CyF4XgThiQQjKxQMJDw/featured,https://www.tiktok.com/@drinkgoldenratio?,,"42,274","1,372","7,055",18,,67,"5,977",2720.55,-9.74%
29,Y,DTC-List,969,AEVOR,Accessories,DE,not_avil,"26,310",https://www.aevor.com/en,,"AEVOR is a young backpack label for modern enthusiasts, just like you. All backpacks are made for your creative, dynamic lifestyle. Visit our online shop or one of the retailers listed at our Store Finder to find products to keep you moving.",Unknown,,https://www.linkedin.com/company/aevor/about/,#REF!,Köln,not_avil,not_avil,not_avil,https://www.facebook.com/aevor,"14,969","14,899",https://www.instagram.com/aevor,https://www.pinterest.de/aevor_official/,https://www.youtube.com/channel/UCUdau4ynHJhfp4Z0uCs7g-A,https://www.tiktok.com/@aevor?,//twitter.com/share?text=Trip%20Pack%20-%20Proof%20Frost&url=https://www.aevor.com/products/trip-pack-proof-frost,"35,321","14,934","34,949",388,162,4,"2,566",12794.45,-27.05%
916,,master,970,Jack Erwin,Fashion & Apparel,not_avil,2013,"26,211",http://www.JackErwin.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQGpHkvsIB_F7g/company-logo_400_400/0/1571354974385?e=1634169600&v=beta&t=H_tbK_i2e1YMkiL6v0Usxv28O8dhisGcsnobPUgrMFs,https://www.linkedin.com/company/jack-erwin/,#REF!,not_avil,Privately Held,not_avil,11-50 employees,https://www.facebook.com/thejackerwin,"48,922","49,340",https://www.instagram.com/jackerwin/,https://www.pinterest.com/jackerwin/,,,https://twitter.com/jackerwin,"31,647","49,131","22,884",,481,,291,18056.9,-14.62%
1503,,master,971,Ripple Foods,Food & Beverage,US,2014,"26,162",http://ripplefoods.com/,,,,https://media-exp1.licdn.com/dms/image/C560BAQH5FFojUP2AcA/company-logo_400_400/0/1524511789206?e=1634169600&v=beta&t=-wP1p6X59rxGE-YDV_g_UK6GIGxu78DRaW4XOAAtYVo,https://www.linkedin.com/company/ripple-foods,#REF!,"Berkeley, California",Privately Held,"Food, Alternative Dairy, Technology, and Sustainability",51-200 employees,https://www.facebook.com/ripplefoods,"60,182","58,896",https://www.instagram.com/ripplefoods/,https://www.pinterest.com/ripplefoods/,https://www.youtube.com/watch?v=Z-2gTAy2tzA,https://www.tiktok.com/@ripplefoods?,https://twitter.com/ripplefoods,"21,044","59,539","73,353",454,749,2,"5,104",33839.35,-1.48%
554,Y,2:00 PM,972,Equal Parts,Home & Kitchen,US,2019,"26,022",equalparts.com,,,Custom,,https://www.linkedin.com/company/pattern-brands/,#REF!,"New York, NY",Privately Held,not_avil,11-50 employees,https://www.facebook.com/patternbrands,739,694,https://www.instagram.com/patternbrands/,https://pinterest.com/PatternBrands/,https://www.youtube.com/channel/UCPL64RIo0QK-pSG8ihjsAVg,https://www.tiktok.com/@patternhome,https://twitter.com/patternbrands,"25,051",717,"26,396",1,394,"50,800","105,200",27477.975,#VALUE!
1434,,master,973,Prima,Health & Wellness,US,2018,"26,021",https://www.prima.co/,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQH87yhPlnliJw/company-logo_400_400/0/1613093542335?e=1634169600&v=beta&t=P4IT281xND07XXZzdXsBk6kEhxrS_2j-oCrGIW49Zac,https://www.linkedin.com/company/prima-co/,#REF!,"Santa Monica, California",Privately Held,"cbd, skincare, and supplements",11-50 employees,https://www.facebook.com/liveprima/,"1,741","1,511",https://www.instagram.com/prima/,,,https://www.tiktok.com/@prima?,https://twitter.com/prima?lang=en,"29,110","1,626","42,980",,,286,"101,800",21388.7,0.23%
1768,,1800,974,Then I met you,Beauty & Cosmetics,US,not_avil,"25,616",https://thenimetyou.com/,Skincare,"Go deeper with your skin care rituals and experience the transformative benefits of our award-winning and cruelty-free formulations, thoughtfully designed to give you the most dewy and radiant glow.","Shopify Plus,Shogun,Lucky Orange,Back in Stock,KISSmetrics,Typeform,Sailthru,Yotpo,Shopify,PowerReviews,Attentive,Listrak",,https://www.linkedin.com/company/then-i-met-you/,#REF!,New York,Privately Held,not_avil,11-50 employees,https://www.facebook.com/thenimetyouOFFICIAL,"6,094","2,820",https://www.instagram.com/thenimetyou/,https://pinterest.com/thenimetyouofficial/_saved/,https://www.youtube.com/watch?v=3--UJEpUpJ4,https://www.tiktok.com/@thenimetyou?,https://twitter.com/thenimetyou_,"20,049","4,457","130,029",720,43,"1,184",,33968.45,-16.90%
1052,,1800,975,Les Miraculeux,Health & Wellness,FR,2019,"25,520",https://www.lesmiraculeux.eu/,Vitamins & Supplements,"Les Miraculeux gummies are made of plants and vitamins containing a combination of effective ingredients and a great taste to solve for digestive issues, energy, sleep, menopause and more.","Conjured Referrals,WhatsApp,Shipup,Klaviyo,Wheelio,PageFly,Lifetimely,ManyChat,Shopify,Judge Me,Conversion Bear,Hotjar,Conversion Bear Currency for Shopify,Packhelp,Elevar",,https://www.linkedin.com/company/les-miraculeux/,#REF!,"Vincennes, Île-de-France",Privately Held,"Nutrition, FoodTech, Innovation, Compléments Alimentaires, Vitamines, and Gummies",11-50 employees,https://www.facebook.com/lesmiraculeux.en/,32,28,https://www.instagram.com/lesmiraculeux_en/,https://www.pinterest.fr/lesmiraculeux/_created/,https://www.youtube.com/channel/UCcjZv1HoY04tdPBxDgCNNtQ,https://www.tiktok.com/@lesmiraculeux,//twitter.com/share?url=https://www.lesmiraculeux.eu/blogs/health-advices/what-you-should-eat-to-boost-your-immune-system&text=What you should eat to boost your immune system ?,"42,285",30,226,237,82,840,"1,008",372.45,#VALUE!
1183,,master,976,Mockingbird,Mom & Baby,US,2019,"25,303",https://hellomockingbird.com/,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQFUZFqVMZFl8A/company-logo_400_400/0/1547653898513?e=1634169600&v=beta&t=cWJeCZfwTHpVbgOCaEPjxx0yOMAOZ9HqY531v3qq9NY,https://www.linkedin.com/company/hellomockingbird/about/,#REF!,"New York, NY",Privately Held,"Baby Products, Kids Products, Direct To Consumer, and E-commerce",11-50 employees,https://www.facebook.com/hellomockingbird,"15,342","14,408",https://www.instagram.com/hello_mockingbird/,https://www.pinterest.com/hellomockingbird/,https://www.youtube.com/channel/UCd8p9OLELikUtQXgcZ899_w,,https://twitter.com/mockingbird_us,"30,254","14,875","55,160",222,"3,242",,"1,727",17876.85,10.73%
800,Y,2:00 PM,977,Haus,Food & Beverage,,,"25,294",drink.haus,,,Shopify,,,#REF!,,,,,https://www.facebook.com/haus/,"10,328","9,484",https://www.instagram.com/drinkhaus/,,,,https://twitter.com/drinkhaus?lang=en,"29,300","9,906","64,125",,,,"7,771",19284.85,-21.06%
704,,1800,978,Genexa,Health & Wellness,US,2016,"25,268",https://www.genexa.com,"Medical,Kids supplies",Clean medicine company Genexa makes medicines with the same active ingredients as the leading medicine brands but without the extra artificial ingredients you don't need.,"Recurly JS,AddShoppers,Zendesk,Hubspot,Turn,Netlify,Survata,accessiBe,ShopMessage,Teads,Smile IO,Yotpo,Bazaarvoice,WordPress,Sendgrid,Hotjar,MailChimp,Stamped,Unbounce,Klaviyo,Gatsby JS,Matomo,Intercom,Bold Commerce,Recharge Payments,JustUno,Kinsta,Mixpanel,CrazyEgg,Outbrain,Shopify,Sanity",,https://www.linkedin.com/company/genexa/,#REF!,"Atlanta, Georgia",Privately Held,not_avil,11-50 employees,https://facebook.com/genexahealth,"15,783","15,200",https://instagram.com/genexa,https://pinterest.com/genexa,https://www.youtube.com/channel/UCuIgPJASlPYwizVUpeIgjjQ,https://www.tiktok.com/@genexa?,https://twitter.com/genexa,"31,626","15,492","46,796",135,"2,541",43,15,15729.275,-17.50%
201,,master,979,Biocol Labs,Health & Wellness,PT,1977,"25,175",http://www.biocollabs.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQGY_8MESWR84A/company-logo_400_400/0/1563461683095?e=1634169600&v=beta&t=gVWV_E111JSuO3NIHDijvOWAjI7eL87aN_l_MH5cmvQ,https://www.linkedin.com/company/biocol-labs,#REF!,"Lisbon, Cascais, Lisboa",Privately Held,"Health, Design, Science, and Lifestyle",11-50 employees,https://www.facebook.com/biocollabs,"8,012","7,451",https://www.instagram.com/biocol_labs/,https://pinterest.com/biocol__/_created/,https://www.youtube.com/channel/UCURxZAZwFXBGkWedJ_GeZWg,,https://twitter.com/biocollabs?lang=en,"33,431","7,732","42,596",38,11,,"2,038",12791.925,18.81%
675,,1800,980,Frey,Home & Kitchen,,,"25,114",https://frey.com/,Home Supplies,"Frey set out to put a little magic into the laundry experience. They wanted to create better products with a better impact, all designed with you in mind.","Shogun,Visual Website Optimizer,RockerBox,Privy,Smile IO,Optimizely,Emotive,Yotpo,Convert,WordPress,Gorgias,Octane AI,Impact,Postscript,Klaviyo,Matomo,Gravity Forms,Metrilo,Heap,Recharge Payments,Attentive,Mixpanel,Shopify,Outbrain,Lucky Orange",,,#REF!,,,,,https://facebook.com/livefrey,"79,697","78,686",https://instagram.com/livefrey,https://www.pinterest.ca/livefrey/_created/,https://www.youtube.com/watch?v=qXU4blPqlrI,,https://twitter.com/livefrey,"18,914","79,192","58,428",,206,,,34415.175,-11.70%
1380,,1800,981,Peace Out,Beauty & Cosmetics,US,2016,"24,970",https://peaceoutskincare.com/,Skincare,"Peace Out Skincare’s mission is to help you bring peace to your skin through good, effective, clean and fun skincare solutions, like our patent-pending acne dots, pore strips, and first-to-market microneedling patches.","Shogun,POWr,QuadPay,Optimizely,Smile IO,Yotpo,Shop for Good by DailyKarma,Hotjar,MailChimp,Klaviyo,Matomo,UserWay,Recharge Payments,Elfsight,Last Second Coupon by Hextom,GRIN,Mixpanel,Shopify,zipPay,route",,https://www.linkedin.com/company/peaceoutacne/,#REF!,"San Francisco, California",Privately Held,"SKINCARE, COSMETICS, and BEAUTY",11-50 employees,https://www.facebook.com/peaceoutskincare,"9,691","9,216",https://www.instagram.com/peaceoutskincare/,https://www.pinterest.com/peaceoutskincare/,https://www.youtube.com/channel/UCyTOPBxScuKTtTUEpfxkIhQ,https://www.instyle.com/beauty/beauty-products-tools/peace-out-pore-strips-tiktok,https://twitter.com/peaceoutskin,"18,523","9,454","128,523",,963,,970,34639.275,-4.16%
200,,master,982,BioClarity,Beauty & Cosmetics,US,2016,"24,806",https://www.bioclarity.com/,,,,https://media-exp1.licdn.com/dms/image/C560BAQEXQBAc9rgxCQ/company-logo_400_400/0/1612224265455?e=1634169600&v=beta&t=b8dLpvU6h8drB5sek0xFVC4jI02FNismwMZbtOSxkr0,https://www.linkedin.com/company/bioclarity/,#REF!,"Hackensack, New Jersey",Public Company,not_avil,11-50 employees,https://www.facebook.com/bioclarity,"31,737","29,961",https://www.instagram.com/bioclarity/,https://www.pinterest.com/bioclarity/,https://www.youtube.com/c/Bioclarity,https://www.tiktok.com/@bioclarityskincare?lang=en,https://twitter.com/bioclarity,"15,728","30,849","120,102",517,"1,122","1,678","2,146",38421.6,-1.79%
1272,,1800,983,Nopeet,Accessories,,,"24,574",https://www.nopeetstore.com/,"Accessories,Activewear","Nopeets is the sunglasses company dropping cool, outrageous shade.","Privy,Zigpoll,Refersion for Shopify,JustUno,Gatsby JS,Back in Stock,Netlify,Refersion,Lifetimely,Shopify,Drip,Hotjar,MailChimp,Sanity,Stamped",,,#REF!,,,,,https://www.facebook.com/nopeetstore/,"62,171","59,407",https://www.instagram.com/nopeetstore/?hl=en,,https://www.youtube.com/watch?v=HMexH7S_l30,https://www.tiktok.com/@nopeetstore?,,"7,638","60,789","138,899",,,169,228,49978.6,-45.56%
1647,,1800,984,Sourse,Health & Wellness,US,not_avil,"24,461",https://trysourse.com/,"Vitamins & Supplements,Plant-Based","Chocolate supplements? Yup, it exists and you can thank SOURSE, the vitamin infused dark chocolate bites made with the highest quality ingredients. SOURSE has 4 types of bites Glow Bites, Hype Bites, Mood Bites, and Beauty Bites - packed with vitamins and high quality ingredients to help you start your day right. 1-month supply costs $29.90 and comes with 2 bags (60 bites).","Privy,AddShoppers,Conjured Referrals,Klaviyo,Attentive,Squarespace,Judge Me,Shopify,ShoutOut,Recharge Payments,Termly",,https://www.linkedin.com/company/sourse-inc/,#REF!,"San Francisco, California",Privately Held,not_avil,1-10 employees,https://www.facebook.com/trysourse,420,388,https://www.instagram.com/trysourse/,https://pinterest.com/trysourse/_created/,,https://www.tiktok.com/@trysourse?,https://twitter.com/trysourse,"37,779",404,"17,339",,6,243,0,4484.65,-7.37%
1709,,1800,985,Surely,Food & Beverage,not_avil,not_avil,"24,409",https://www.hisurely.com/,"Non-Alcoholic,Wine","Non-Alcoholic rosé that tastes just like the real thing. Made with organic grapes and made by California winemakers, it's rosé that your friends won't believe is non-alcoholic.","Shogun,Refersion,accessiBe,Elevar,Dovetale,Conjured Referrals,Yotpo,Hotjar,Postscript,Unbounce,Klaviyo,route,Loox,Recharge Payments,Rebuy,Fomo,Tidio,Wonderment,Shopify,Polar Analytics",,https://www.linkedin.com/company/surelywines/,#REF!,not_avil,Privately Held,not_avil,1-10 employees,https://www.facebook.com/drinksurely,"1,106",984,https://www.instagram.com/drinksurely/,,,,//twitter.com/share?url=https://www.hisurely.com,"36,653","1,045","9,804",,,,"33,300",6042.25,436.38%
474,,1800,986,Dippin Daisy's,Fashion & Apparel,US,2000,"24,382",https://www.dippindaisys.com/,Swim,Dippin’ Daisy’s was started in 2000 by one woman’s vision to create impressive quality swimwear at an affordable price. A collection of fun and feminine swimsuits that were created for the free spirited and modern babe.,"Searchanise,Zendesk,Persistent Cart,Privy,Swell Rewards,Smile IO,Afterpay,Yotpo,Back in Stock,Pixelpop,MailChimp,Klaviyo,Returnly,Kiwi Sizing,Attentive,Rebuy,Searchanise for Shopify,Pixel Union,Shopify,Lucky Orange,route",,https://www.linkedin.com/company/viva-usa-dippin'-daisy's-swimwear/,#REF!,"San Gabriel, California",Privately Held,"Wholesale, Manufacturing, Private Label, Import/Export, Fashion, and Swimwear",11-50 employees,https://www.facebook.com/dippindaisys/,"42,889","13,613",https://www.instagram.com/dippindaisys/,https://www.pinterest.com/dippindaisys/_saved/,https://www.youtube.com/channel/UCUBfPhRC3H2ELA4uvk7HvlA,https://www.tiktok.com/@dippindaisys,https://twitter.com/dippindaisys,0,"28,251","197,967",331,"3,402","20,900",,60954.25,#N/A
154,Y,2:00 PM,987,Base,Health & Wellness,US,2019,"24,048",get-base.com,,,Custom,,https://www.linkedin.com/company/getbase/,#REF!,"New York, New York",Public Company,not_avil,1-10 employees,https://www.facebook.com/trackyourbase/,917,811,https://www.instagram.com/get_base/,,,https://www.tiktok.com/@getbase?lang=en,,"38,030",864,"10,470",,,2,"2,415",3075.4,4.52%
1324,Y,Country - Egypt,988,Opio,Fashion & Apparel,EG,2018,"24,017",https://opioshop.com/,,,,,https://www.linkedin.com/company/opioshop/,#REF!,Cairo,Privately Held,E-commerce and Fashion,11-50 employees,https://www.facebook.com/opioofficial/,"110,229","106,711",https://www.instagram.com/opio.official/,https://www.pinterest.fr/Opioshop/_created/,https://www.youtube.com/user/opiostore,,,0,"108,470","130,421",,1,,"3,196",60042.4,#N/A
1764,,1800,989,The Stem,Home & Kitchen,GB,2019,"24,001",https://thestem.co.uk/,Plants & flowers,"The Stem's mission is to share the joy of plants for happier homes and a healthier planet. Discover beautiful plants for your home and hand-deliver them directly to your door, in the most sustainable manner possible.","Craft Commerce,Algolia,Yotpo,Shogun,SEO Manager,Zapiet,CrazyEgg,Klaviyo,Shopify,Uncapped,Cookie Consent by Osano,MailChimp",,https://www.linkedin.com/company/the-stem-uk/,#REF!,"London, England",Privately Held,"e-commerce, retail, garden retail, D2C, plants, gardening, plant shop, online garden centre, B2B, consumer, horticulture, houseplants, and indoor plants",1-10 employees,https://www.facebook.com/thestemuk/,"3,847","3,153",https://www.instagram.com/thestem_uk/,https://www.pinterest.co.uk/thestem_uk,https://www.youtube.com/channel/UCcyuxb7a3Tbl5oI5L_x7kxw,https://www.tiktok.com/@thestemuk,and when you need them&url=https://thestem.co.uk/plant-academy/plant-blog/the-key-benefits-of-grow-lights-for-indoor-plants-and-when-you-need-them,"31,606","3,500","38,220",127,94,"10,700",,12593.75,3.57%
312,Y,new,990,Campus Protein,Health & Wellness,US,2010,"23,795",https://campusprotein.com,,,,,https://www.linkedin.com/company/campus-protein/,#REF!,New York,Privately Held,"Vitamins, Supplements, Energy, Protein, and Health",1-10 employees,https://www.facebook.com/campusprotein,"40,693","40,738",https://www.instagram.com/campusprotein/,https://www.pinterest.com/campusp/pins/,https://campusprotein.com/UC4wiSz7ezTn03nDzTNdpc_A,https://www.tiktok.com/@campusprotein?,https://twitter.com/campusprotein,"20,514","40,716","71,400","1,580","1,969","1,753",,28714.925,2.83%
1041,,1800,991,Leaf Envy,Home & Kitchen,GB,2019,"23,737",https://www.leafenvy.co.uk/,Plants & flowers,Leaf Envy curates a collection of beautiful indoor plants & perfectly fitting pots to help you create your dream botanical home.,"Bold Subscriptions,Hubspot,Unbounce,Algolia,Klaviyo,Yotpo,Matomo,Shopify,Bold Commerce,Trustpilot,Referral Candy,Hotjar,SMSBump",,https://www.linkedin.com/company/leaf-envy/,#REF!,"London, England",Privately Held,"Houseplants, ecommerce, D2C, Indoor Plants, Consumer Brand, Retail, Horticulture, Subscription, Corporate Gifting, and Plant Installations",1-10 employees,https://www.facebook.com/leafenvy/,"8,546","7,122",https://instagram.com/leafenvy,https://www.pinterest.co.uk/leafenvy/,,https://www.tiktok.com/@leaf_envy?,https://twitter.com/LeafEnvy,"30,274","7,834","46,898",,"1,186",19,"1,849",13931,-33.94%
